0,7347
0,7254
0,2810
0,5182
0,3315
0,2475
0,7020
0,8954
0,8354
0,3987
0,3162
0,577
0,540
0,2719
0,2466
1,7558
1,1936
1,108
1,9485
1,2989
1,4653
1,8789
1,1044
1,6055
1,5795
2,950
2,9924
2,9413
2,8917
2,4270
2,270
2,8232
2,5731
2,8460
2,9741
2,5932
2,2711
2,1045
2,7151
2,3300
2,3179
2,9011
2,9002
3,8694
3,3309
3,4399
3,5955
3,5923
3,9711
3,5497
3,7452
3,4495
3,6417
3,8009
3,8658
3,9401
3,5794
3,510
4,2274
4,5833
4,4972
4,167
4,7358
4,3871
4,9593
4,5283
4,7810
4,4217
5,6181
5,800
5,9394
5,1816
5,6346
5,7292
5,8070
5,6771
5,6885
5,9544
5,4723
5,3965
5,8013
5,2350
5,1726
5,6459
5,2675
5,516
5,7552
5,2306
5,248
5,6084
5,7421
5,9373
6,7010
6,9769
6,2088
6,6668
6,9999
6,4195
6,176
6,1394
6,9265
6,4162
6,5364
7,4138
7,6759
7,8655
7,287
7,4637
7,7750
7,7757
7,5648
7,6237
7,6349
7,1103
7,2
7,2148
7,6122
7,3466
7,3493
8,959
8,7229
8,5113
8,8848
8,3692
8,8632
8,6805
8,1425
8,2481
8,3501
8,7558
8,4353
8,7983
8,2808
8,5375
8,7408
8,6048
8,3194
8,6456
8,8503
8,1260
8,2063
8,420
8,7064
8,9397
9,6357
9,7600
9,4064
9,9682
9,2482
9,2735
9,3766
9,5095
9,3162
9,4323
9,6609
9,4922
9,3876
9,6923
9,341
9,1181
9,1183
9,6706
9,3351
9,5184
9,6891
9,4553
9,8242
10,8317
10,729
10,3864
10,2225
10,1146
10,4870
10,1812
10,7079
11,4126
11,1483
11,6276
11,253
11,9129
11,9732
11,4591
11,3454
11,5905
11,4748
11,3069
12,5627
12,6730
12,1887
12,1968
12,8855
12,3854
12,494
12,6766
12,9682
12,6369
12,2993
12,140
12,8004
12,745
12,7651
12,3092
12,4958
12,8501
12,515
12,3450
12,497
13,8074
13,7378
13,4324
13,231
13,3669
13,3957
13,4880
13,7754
13,1163
13,6555
13,9265
14,3047
14,7712
14,9637
14,5023
14,5923
14,4391
14,3681
14,4662
15,7682
15,6607
15,3704
15,9029
15,3062
15,8563
15,8622
15,6614
15,7516
15,1224
15,9984
15,6896
15,4822
15,9971
15,5653
16,2735
16,4142
16,9472
16,4237
16,6121
16,2253
16,3825
16,5773
16,4785
16,4983
16,7937
16,3082
16,8924
16,3853
16,2639
16,3833
16,8903
16,15
16,7572
17,853
17,1760
17,1546
17,3242
17,8648
17,2915
17,692
17,3901
17,6718
17,6782
17,7615
17,1336
17,4047
17,213
17,365
17,5482
17,676
17,9187
17,9400
18,4719
18,3118
18,4659
18,9025
18,4571
18,9590
18,9265
18,9556
18,4815
18,8409
18,1393
18,8853
19,4115
19,1424
19,2276
19,825
19,6361
19,7487
19,5260
19,6097
19,3853
19,9679
19,8310
19,979
19,8159
19,3763
19,942
19,3079
19,6761
19,5769
19,8058
19,3570
19,848
19,1919
20,4304
20,775
20,3737
20,1567
20,1591
20,2701
20,4127
20,2835
20,6205
20,2599
20,8845
20,8958
21,3846
21,3435
21,1039
21,7749
21,3897
21,3085
21,6504
22,8975
22,5156
22,8803
22,8849
22,5617
22,8772
22,7126
22,3260
22,7385
23,1451
23,5069
23,5025
23,6607
23,2362
23,155
23,2494
23,9001
23,3201
23,1147
23,717
23,1391
23,2226
23,1230
23,220
23,3547
23,7411
23,9595
23,7668
23,9608
23,4788
23,1438
24,8101
24,8560
24,5308
24,9773
24,6883
24,3189
24,2931
24,5900
24,8524
25,7888
25,4790
25,9987
25,7395
25,5844
25,1529
25,7910
25,7735
25,5636
25,3144
25,5887
25,6319
25,6219
25,5940
25,6268
25,4871
25,9543
25,9534
26,6773
26,1799
26,736
26,9505
26,5208
26,8631
26,423
26,8260
26,5281
26,8879
26,5917
26,1700
26,947
26,7136
26,5329
26,6330
27,4367
27,5316
27,8939
27,5048
27,3385
27,4863
27,6354
27,6411
27,855
27,2982
27,805
27,6240
27,117
27,9422
27,9065
27,1676
27,2875
27,6055
27,2951
28,7303
28,8246
28,7679
28,3889
28,1278
28,6973
28,4855
28,9943
28,71
28,1693
28,49
28,7445
29,7438
29,6617
29,5368
29,2200
29,2780
29,3501
29,1843
29,9317
29,7706
29,9814
29,6706
29,9409
29,9712
29,4086
29,5079
29,6348
29,2137
30,2269
30,6418
30,1234
30,603
30,6513
30,243
30,9475
30,149
30,1600
30,7785
30,9454
30,241
30,1014
30,2657
31,9318
31,1678
31,4908
31,5913
31,8209
31,5829
31,9804
31,2984
31,5078
31,2848
31,2755
31,9462
31,7112
32,4550
32,3947
32,7456
32,9081
32,6532
32,543
32,5137
32,8863
32,2019
32,5518
32,7169
32,1297
32,6298
33,7661
33,6465
33,5268
33,9101
33,551
33,3745
33,5228
33,2851
33,2678
33,3771
33,1963
33,4247
33,769
34,5333
34,5959
34,707
34,4337
34,7099
34,1318
34,3140
34,9744
34,7078
34,9257
34,9933
34,3706
34,8344
34,4738
34,9456
34,1614
34,7750
34,6016
34,7290
34,2969
34,6828
35,269
35,2259
35,8979
35,678
35,6308
35,3384
35,6005
35,9652
35,6035
36,3629
36,9431
36,1515
36,4458
36,4040
36,7328
36,2136
36,4796
36,2788
36,1551
36,5382
36,3376
36,4742
36,7311
36,377
37,7121
37,7318
37,4901
37,6969
37,8797
37,2973
37,5675
38,1962
38,3637
38,1742
38,3724
38,7824
38,5728
38,4816
38,2819
38,3173
39,6649
39,6219
39,5665
39,4716
39,1919
39,8168
39,3070
39,7347
39,2766
39,1712
39,7338
39,9868
39,8924
40,7822
40,2217
40,2932
40,7678
40,9164
40,3104
40,356
40,876
40,5080
40,5556
40,8176
40,6278
40,6449
40,9382
41,6919
41,3886
41,596
41,8243
41,9759
41,4790
41,1316
41,3037
41,6975
41,522
41,7776
41,2587
41,689
41,2207
41,5103
41,1207
41,5689
41,1305
42,3772
42,3552
42,1268
42,7331
42,5301
42,4649
43,9471
43,6909
43,2135
43,8410
43,3667
43,922
43,7458
43,3841
43,3687
43,5536
43,5743
43,9558
43,8318
43,2281
43,7001
43,2139
43,6652
43,1907
43,4577
43,7328
43,4464
43,6294
43,1393
43,8208
44,9526
44,7966
44,6361
44,941
44,4894
44,4054
44,3096
44,7259
44,437
44,4234
44,8191
44,5391
44,5674
44,8330
44,868
44,8757
44,3028
44,2107
44,3348
44,2343
44,6832
44,5470
44,3400
45,9838
45,4882
45,2593
45,299
45,79
45,6300
45,7858
45,6136
45,4881
46,7646
46,9288
46,419
46,2785
46,3936
46,2739
46,7831
46,7084
46,2870
46,138
46,4362
46,4324
46,3856
46,1188
46,6341
46,5885
47,3294
47,9534
47,7646
47,4711
47,9137
47,1195
48,337
48,6203
48,5271
48,7784
48,2670
48,3264
48,5299
48,6520
48,1723
48,477
48,4557
48,689
48,2188
48,2477
48,2135
48,2434
48,6308
48,6916
48,3081
48,2383
48,3579
48,7718
48,6097
49,6684
49,6151
49,4930
49,8447
49,2460
49,4288
49,7096
49,7051
49,1858
49,9374
49,879
49,5124
49,4919
49,4808
49,2817
49,6296
49,3325
49,6942
49,4412
49,4101
49,1769
49,272
49,9044
49,2500
50,2295
50,7611
50,7381
50,5349
50,2255
50,5328
50,4859
50,8933
50,6636
50,3109
50,4985
50,6291
50,526
50,7920
50,9743
50,7901
50,9956
50,2423
50,557
51,1634
51,5226
51,9738
51,1831
51,6552
51,8997
51,9957
51,7406
51,7942
51,4111
51,9818
51,6959
51,9300
51,6324
51,7400
51,1994
51,275
52,2222
52,430
52,6321
52,7427
52,1447
52,6568
52,9627
52,3407
52,2731
52,6599
52,4581
52,8374
52,7471
52,5313
52,2399
52,6144
52,298
53,5747
53,5253
53,9121
53,9048
53,4239
